SYNTH_ID,PERSON_SET
SYN_005742,DEVELOPMENT
SYN_005743,HOLDOUT
SYN_005744,DEVELOPMENT
SYN_005745,HOLDOUT
SYN_005746,DEVELOPMENT
SYN_005747,DEVELOPMENT
SYN_005748,DEVELOPMENT
SYN_005749,DEVELOPMENT
SYN_005750,DEVELOPMENT
SYN_005751,DEVELOPMENT
SYN_005752,DEVELOPMENT
SYN_005753,DEVELOPMENT
SYN_005754,DEVELOPMENT
SYN_005755,DEVELOPMENT
SYN_005756,HOLDOUT
SYN_005757,HOLDOUT
SYN_005758,DEVELOPMENT
SYN_005759,DEVELOPMENT
SYN_005760,DEVELOPMENT
SYN_005761,DEVELOPMENT
SYN_005762,DEVELOPMENT
SYN_005763,DEVELOPMENT
SYN_005764,DEVELOPMENT
SYN_005765,DEVELOPMENT
SYN_005766,DEVELOPMENT
SYN_005767,DEVELOPMENT
SYN_005768,DEVELOPMENT
SYN_005769,DEVELOPMENT
SYN_005770,DEVELOPMENT
SYN_005771,DEVELOPMENT
SYN_005772,DEVELOPMENT
SYN_005773,DEVELOPMENT
SYN_005774,DEVELOPMENT
SYN_005775,DEVELOPMENT
SYN_005776,DEVELOPMENT
SYN_005777,HOLDOUT
SYN_005778,DEVELOPMENT
SYN_005779,HOLDOUT
SYN_005780,DEVELOPMENT
SYN_005781,DEVELOPMENT
SYN_005782,HOLDOUT
SYN_005783,DEVELOPMENT
SYN_005784,HOLDOUT
SYN_005785,DEVELOPMENT
SYN_005786,HOLDOUT
SYN_005787,DEVELOPMENT
SYN_005788,HOLDOUT
SYN_005789,DEVELOPMENT
SYN_005790,DEVELOPMENT
SYN_005791,DEVELOPMENT
SYN_005792,HOLDOUT
SYN_005793,DEVELOPMENT
SYN_005794,DEVELOPMENT
SYN_005795,DEVELOPMENT
SYN_005796,HOLDOUT
SYN_005797,DEVELOPMENT
SYN_005798,DEVELOPMENT
SYN_005799,HOLDOUT
SYN_005800,DEVELOPMENT
SYN_005801,DEVELOPMENT
SYN_005802,DEVELOPMENT
SYN_005803,DEVELOPMENT
SYN_005804,HOLDOUT
SYN_005805,DEVELOPMENT
SYN_005806,DEVELOPMENT
SYN_005807,DEVELOPMENT
SYN_005808,DEVELOPMENT
SYN_005809,DEVELOPMENT
SYN_005810,DEVELOPMENT
SYN_005811,DEVELOPMENT
SYN_005812,DEVELOPMENT
SYN_005813,DEVELOPMENT
SYN_005814,DEVELOPMENT
SYN_005815,DEVELOPMENT
SYN_005816,DEVELOPMENT
SYN_005817,DEVELOPMENT
SYN_005818,HOLDOUT
SYN_005819,HOLDOUT
SYN_005820,DEVELOPMENT
SYN_005821,DEVELOPMENT
SYN_005822,DEVELOPMENT
SYN_005823,HOLDOUT
SYN_005824,DEVELOPMENT
SYN_005825,HOLDOUT
SYN_005826,DEVELOPMENT
SYN_005827,DEVELOPMENT
SYN_005828,HOLDOUT
SYN_005829,DEVELOPMENT
SYN_005830,DEVELOPMENT
SYN_005831,DEVELOPMENT
SYN_005832,DEVELOPMENT
SYN_005833,DEVELOPMENT
SYN_005834,DEVELOPMENT
SYN_005835,DEVELOPMENT
SYN_005836,HOLDOUT
SYN_005837,HOLDOUT
SYN_005838,DEVELOPMENT
SYN_005839,DEVELOPMENT
SYN_005840,DEVELOPMENT
SYN_005841,DEVELOPMENT
SYN_005842,DEVELOPMENT
SYN_005843,DEVELOPMENT
SYN_005844,DEVELOPMENT
SYN_005845,DEVELOPMENT
SYN_005846,DEVELOPMENT
SYN_005847,HOLDOUT
SYN_005848,DEVELOPMENT
SYN_005849,HOLDOUT
SYN_005850,DEVELOPMENT
SYN_005851,DEVELOPMENT
SYN_005852,DEVELOPMENT
SYN_005853,DEVELOPMENT
SYN_005854,HOLDOUT
SYN_005855,DEVELOPMENT
SYN_005856,DEVELOPMENT
SYN_005857,DEVELOPMENT
SYN_005858,DEVELOPMENT
SYN_005859,DEVELOPMENT
SYN_005860,DEVELOPMENT
SYN_005861,DEVELOPMENT
SYN_005862,HOLDOUT
SYN_005863,HOLDOUT
SYN_005864,HOLDOUT
SYN_005865,DEVELOPMENT
SYN_005866,DEVELOPMENT
SYN_005867,HOLDOUT
SYN_005868,DEVELOPMENT
SYN_005869,DEVELOPMENT
SYN_005870,DEVELOPMENT
SYN_005871,HOLDOUT
SYN_005872,DEVELOPMENT
SYN_005873,DEVELOPMENT
SYN_005874,DEVELOPMENT
SYN_005875,DEVELOPMENT
SYN_005876,DEVELOPMENT
SYN_005877,HOLDOUT
SYN_005878,DEVELOPMENT
SYN_005879,HOLDOUT
SYN_005880,DEVELOPMENT
SYN_005881,DEVELOPMENT
SYN_005882,DEVELOPMENT
SYN_005883,DEVELOPMENT
SYN_005884,DEVELOPMENT
SYN_005885,DEVELOPMENT
SYN_005886,DEVELOPMENT
SYN_005887,DEVELOPMENT
SYN_005888,DEVELOPMENT
SYN_005889,DEVELOPMENT
SYN_005890,HOLDOUT
SYN_005891,HOLDOUT
SYN_005892,DEVELOPMENT
SYN_005893,DEVELOPMENT
SYN_005894,DEVELOPMENT
SYN_005895,DEVELOPMENT
SYN_005896,DEVELOPMENT
SYN_005897,DEVELOPMENT
SYN_005898,DEVELOPMENT
SYN_005899,DEVELOPMENT
SYN_005900,HOLDOUT
SYN_005901,HOLDOUT
SYN_005902,DEVELOPMENT
SYN_005903,DEVELOPMENT
SYN_005904,DEVELOPMENT
SYN_005905,HOLDOUT
SYN_005906,DEVELOPMENT
SYN_005907,HOLDOUT
SYN_005908,DEVELOPMENT
SYN_005909,HOLDOUT
SYN_005910,DEVELOPMENT
SYN_005911,DEVELOPMENT
SYN_005912,DEVELOPMENT
SYN_005913,DEVELOPMENT
SYN_005914,DEVELOPMENT
SYN_005915,HOLDOUT
SYN_005916,DEVELOPMENT
SYN_005917,HOLDOUT
SYN_005918,DEVELOPMENT
SYN_005919,DEVELOPMENT
SYN_005920,DEVELOPMENT
SYN_005921,HOLDOUT
SYN_005922,DEVELOPMENT
SYN_005923,HOLDOUT
SYN_005924,DEVELOPMENT
SYN_005925,HOLDOUT
SYN_005926,DEVELOPMENT
SYN_005927,DEVELOPMENT
SYN_005928,DEVELOPMENT
SYN_005929,DEVELOPMENT
SYN_005930,DEVELOPMENT
SYN_005931,DEVELOPMENT
SYN_005932,HOLDOUT
SYN_005933,DEVELOPMENT
SYN_005934,DEVELOPMENT
SYN_005935,DEVELOPMENT
SYN_005936,DEVELOPMENT
SYN_005937,DEVELOPMENT
SYN_005938,DEVELOPMENT
SYN_005939,DEVELOPMENT
SYN_005940,HOLDOUT
SYN_005941,HOLDOUT
SYN_005942,HOLDOUT
SYN_005943,DEVELOPMENT
SYN_005944,DEVELOPMENT
SYN_005945,DEVELOPMENT
SYN_005946,DEVELOPMENT
SYN_005947,DEVELOPMENT
SYN_005948,DEVELOPMENT
SYN_005949,DEVELOPMENT
SYN_005950,DEVELOPMENT
SYN_005951,DEVELOPMENT
SYN_005952,DEVELOPMENT
SYN_005953,DEVELOPMENT
SYN_005954,DEVELOPMENT
SYN_005955,DEVELOPMENT
SYN_005956,HOLDOUT
SYN_005957,DEVELOPMENT
SYN_005958,DEVELOPMENT
SYN_005959,HOLDOUT
SYN_005960,DEVELOPMENT
SYN_005961,DEVELOPMENT
SYN_005962,HOLDOUT
SYN_005963,HOLDOUT
SYN_005964,DEVELOPMENT
SYN_005965,DEVELOPMENT
SYN_005966,HOLDOUT
SYN_005967,DEVELOPMENT
SYN_005968,HOLDOUT
SYN_005969,DEVELOPMENT
SYN_005970,HOLDOUT
SYN_005971,DEVELOPMENT
SYN_005972,DEVELOPMENT
SYN_005973,HOLDOUT
SYN_005974,HOLDOUT
SYN_005975,DEVELOPMENT
SYN_005976,DEVELOPMENT
SYN_005977,DEVELOPMENT
SYN_005978,DEVELOPMENT
SYN_005979,HOLDOUT
SYN_005980,DEVELOPMENT
SYN_005981,DEVELOPMENT
SYN_005982,DEVELOPMENT
SYN_005983,DEVELOPMENT
SYN_005984,DEVELOPMENT
SYN_005985,DEVELOPMENT
SYN_005986,DEVELOPMENT
SYN_005987,HOLDOUT
SYN_005988,DEVELOPMENT
SYN_005989,DEVELOPMENT
SYN_005990,DEVELOPMENT
SYN_005991,HOLDOUT
SYN_005992,HOLDOUT
SYN_005993,DEVELOPMENT
SYN_005994,DEVELOPMENT
SYN_005995,HOLDOUT
SYN_005996,DEVELOPMENT
SYN_005997,DEVELOPMENT
SYN_005998,DEVELOPMENT
SYN_005999,HOLDOUT
SYN_006000,DEVELOPMENT
SYN_006001,DEVELOPMENT
SYN_006002,DEVELOPMENT
SYN_006003,DEVELOPMENT
SYN_006004,DEVELOPMENT
SYN_006005,DEVELOPMENT
SYN_006006,DEVELOPMENT
SYN_006007,HOLDOUT
SYN_006008,DEVELOPMENT
SYN_006009,DEVELOPMENT
SYN_006010,HOLDOUT
SYN_006011,DEVELOPMENT
SYN_006012,DEVELOPMENT
SYN_006013,DEVELOPMENT
SYN_006014,DEVELOPMENT
SYN_006015,DEVELOPMENT
SYN_006016,DEVELOPMENT
SYN_006017,DEVELOPMENT
SYN_006018,HOLDOUT
SYN_006019,HOLDOUT
SYN_006020,DEVELOPMENT
SYN_006021,DEVELOPMENT
SYN_006022,DEVELOPMENT
SYN_006023,DEVELOPMENT
SYN_006024,DEVELOPMENT
SYN_006025,DEVELOPMENT
SYN_006026,DEVELOPMENT
SYN_006027,DEVELOPMENT
SYN_006028,DEVELOPMENT
SYN_006029,DEVELOPMENT
SYN_006030,DEVELOPMENT
SYN_006031,DEVELOPMENT
SYN_006032,DEVELOPMENT
SYN_006033,DEVELOPMENT
SYN_006034,DEVELOPMENT
SYN_006035,DEVELOPMENT
SYN_006036,HOLDOUT
SYN_006037,DEVELOPMENT
SYN_006038,DEVELOPMENT
SYN_006039,DEVELOPMENT
SYN_006040,DEVELOPMENT
SYN_006041,HOLDOUT
SYN_006042,DEVELOPMENT
SYN_006043,HOLDOUT
SYN_006044,HOLDOUT
SYN_006045,DEVELOPMENT
SYN_006046,DEVELOPMENT
SYN_006047,HOLDOUT
SYN_006048,HOLDOUT
SYN_006049,DEVELOPMENT
SYN_006050,DEVELOPMENT
SYN_006051,DEVELOPMENT
SYN_006052,DEVELOPMENT
SYN_006053,DEVELOPMENT
SYN_006054,DEVELOPMENT
SYN_006055,DEVELOPMENT
SYN_006056,DEVELOPMENT
SYN_006057,DEVELOPMENT
SYN_006058,DEVELOPMENT
SYN_006059,DEVELOPMENT
SYN_006060,HOLDOUT
SYN_006061,HOLDOUT
SYN_006062,DEVELOPMENT
SYN_006063,DEVELOPMENT
SYN_006064,DEVELOPMENT
SYN_006065,DEVELOPMENT
SYN_006066,HOLDOUT
SYN_006067,HOLDOUT
SYN_006068,HOLDOUT
SYN_006069,DEVELOPMENT
SYN_006070,DEVELOPMENT
SYN_006071,DEVELOPMENT
SYN_006072,HOLDOUT
SYN_006073,DEVELOPMENT
SYN_006074,DEVELOPMENT
SYN_006075,DEVELOPMENT
SYN_006076,DEVELOPMENT
SYN_006077,DEVELOPMENT
SYN_006078,DEVELOPMENT
SYN_006079,HOLDOUT
SYN_006080,DEVELOPMENT
SYN_006081,DEVELOPMENT
SYN_006082,DEVELOPMENT
SYN_006083,DEVELOPMENT
SYN_006084,DEVELOPMENT
SYN_006085,DEVELOPMENT
SYN_006086,DEVELOPMENT
SYN_006087,DEVELOPMENT
SYN_006088,DEVELOPMENT
SYN_006089,DEVELOPMENT
SYN_006090,DEVELOPMENT
SYN_006091,DEVELOPMENT
SYN_006092,DEVELOPMENT
SYN_006093,DEVELOPMENT
SYN_006094,DEVELOPMENT
SYN_006095,DEVELOPMENT
SYN_006096,DEVELOPMENT
SYN_006097,DEVELOPMENT
SYN_006098,DEVELOPMENT
SYN_006099,DEVELOPMENT
SYN_006100,DEVELOPMENT
SYN_006101,DEVELOPMENT
SYN_006102,HOLDOUT
SYN_006103,HOLDOUT
SYN_006104,DEVELOPMENT
SYN_006105,DEVELOPMENT
SYN_006106,DEVELOPMENT
SYN_006107,HOLDOUT
SYN_006108,DEVELOPMENT
SYN_006109,DEVELOPMENT
SYN_006110,DEVELOPMENT
SYN_006111,DEVELOPMENT
SYN_006112,HOLDOUT
SYN_006113,HOLDOUT
SYN_006114,HOLDOUT
SYN_006115,HOLDOUT
SYN_006116,DEVELOPMENT
SYN_006117,DEVELOPMENT
SYN_006118,DEVELOPMENT
SYN_006119,DEVELOPMENT
SYN_006120,DEVELOPMENT
SYN_006121,DEVELOPMENT
SYN_006122,DEVELOPMENT
SYN_006123,DEVELOPMENT
SYN_006124,DEVELOPMENT
SYN_006125,DEVELOPMENT
SYN_006126,DEVELOPMENT
SYN_006127,HOLDOUT
SYN_006128,DEVELOPMENT
SYN_006129,HOLDOUT
SYN_006130,DEVELOPMENT
SYN_006131,DEVELOPMENT
SYN_006132,DEVELOPMENT
SYN_006133,DEVELOPMENT
SYN_006134,HOLDOUT
SYN_006135,DEVELOPMENT
SYN_006136,DEVELOPMENT
SYN_006137,DEVELOPMENT
SYN_006138,DEVELOPMENT
SYN_006139,DEVELOPMENT
SYN_006140,HOLDOUT
SYN_006141,DEVELOPMENT
SYN_006142,DEVELOPMENT
SYN_006143,DEVELOPMENT
SYN_006144,DEVELOPMENT
SYN_006145,HOLDOUT
SYN_006146,DEVELOPMENT
SYN_006147,DEVELOPMENT
SYN_006148,HOLDOUT
SYN_006149,DEVELOPMENT
SYN_006150,HOLDOUT
SYN_006151,DEVELOPMENT
SYN_006152,DEVELOPMENT
SYN_006153,DEVELOPMENT
SYN_006154,DEVELOPMENT
SYN_006155,HOLDOUT
SYN_006156,DEVELOPMENT
SYN_006157,DEVELOPMENT
SYN_006158,DEVELOPMENT
SYN_006159,DEVELOPMENT
SYN_006160,HOLDOUT
SYN_006161,DEVELOPMENT
SYN_006162,DEVELOPMENT
SYN_006163,DEVELOPMENT
SYN_006164,DEVELOPMENT
SYN_006165,DEVELOPMENT
SYN_006166,DEVELOPMENT
SYN_006167,HOLDOUT
SYN_006168,DEVELOPMENT
SYN_006169,DEVELOPMENT
SYN_006170,DEVELOPMENT
SYN_006171,HOLDOUT
SYN_006172,DEVELOPMENT
SYN_006173,DEVELOPMENT
SYN_006174,DEVELOPMENT
SYN_006175,DEVELOPMENT
SYN_006176,HOLDOUT
SYN_006177,DEVELOPMENT
SYN_006178,DEVELOPMENT
SYN_006179,DEVELOPMENT
SYN_006180,HOLDOUT
SYN_006181,DEVELOPMENT
SYN_006182,DEVELOPMENT
SYN_006183,DEVELOPMENT
SYN_006184,DEVELOPMENT
SYN_006185,DEVELOPMENT
SYN_006186,DEVELOPMENT
SYN_006187,HOLDOUT
SYN_006188,DEVELOPMENT
SYN_006189,DEVELOPMENT
SYN_006190,DEVELOPMENT
SYN_006191,HOLDOUT
SYN_006192,DEVELOPMENT
SYN_006193,DEVELOPMENT
SYN_006194,DEVELOPMENT
SYN_006195,HOLDOUT
SYN_006196,DEVELOPMENT
SYN_006197,DEVELOPMENT
SYN_006198,DEVELOPMENT
SYN_006199,DEVELOPMENT
SYN_006200,DEVELOPMENT
SYN_006201,DEVELOPMENT
SYN_006202,HOLDOUT
SYN_006203,HOLDOUT
SYN_006204,DEVELOPMENT
SYN_006205,DEVELOPMENT
SYN_006206,DEVELOPMENT
SYN_006207,HOLDOUT
SYN_006208,HOLDOUT
SYN_006209,HOLDOUT
SYN_006210,HOLDOUT
SYN_006211,DEVELOPMENT
SYN_006212,HOLDOUT
SYN_006213,DEVELOPMENT
SYN_006214,DEVELOPMENT
SYN_006215,DEVELOPMENT
SYN_006216,DEVELOPMENT
SYN_006217,DEVELOPMENT
SYN_006218,DEVELOPMENT
SYN_006219,HOLDOUT
SYN_006220,DEVELOPMENT
SYN_006221,DEVELOPMENT
SYN_006222,HOLDOUT
SYN_006223,DEVELOPMENT
SYN_006224,DEVELOPMENT
SYN_006225,DEVELOPMENT
SYN_006226,DEVELOPMENT
SYN_006227,DEVELOPMENT
SYN_006228,DEVELOPMENT
SYN_006229,DEVELOPMENT
SYN_006230,DEVELOPMENT
SYN_006231,DEVELOPMENT
SYN_006232,DEVELOPMENT
SYN_006233,DEVELOPMENT
SYN_006234,DEVELOPMENT
SYN_006235,DEVELOPMENT
SYN_006236,DEVELOPMENT
SYN_006237,DEVELOPMENT
SYN_006238,DEVELOPMENT
SYN_006239,DEVELOPMENT
SYN_006240,DEVELOPMENT
SYN_006241,HOLDOUT
SYN_006242,DEVELOPMENT
SYN_006243,DEVELOPMENT
SYN_006244,DEVELOPMENT
SYN_006245,HOLDOUT
SYN_006246,DEVELOPMENT
SYN_006247,DEVELOPMENT
SYN_006248,DEVELOPMENT
SYN_006249,DEVELOPMENT
SYN_006250,DEVELOPMENT
SYN_006251,DEVELOPMENT
SYN_006252,DEVELOPMENT
SYN_006253,DEVELOPMENT
SYN_006254,DEVELOPMENT
SYN_006255,DEVELOPMENT
SYN_006256,DEVELOPMENT
SYN_006257,DEVELOPMENT
SYN_006258,DEVELOPMENT
SYN_006259,HOLDOUT
SYN_006260,DEVELOPMENT
SYN_006261,DEVELOPMENT
SYN_006262,DEVELOPMENT
SYN_006263,HOLDOUT
SYN_006264,DEVELOPMENT
SYN_006265,DEVELOPMENT
SYN_006266,HOLDOUT
SYN_006267,DEVELOPMENT
SYN_006268,DEVELOPMENT
SYN_006269,DEVELOPMENT
SYN_006270,DEVELOPMENT
SYN_006271,DEVELOPMENT
SYN_006272,HOLDOUT
SYN_006273,DEVELOPMENT
SYN_006274,DEVELOPMENT
SYN_006275,DEVELOPMENT
SYN_006276,DEVELOPMENT
SYN_006277,HOLDOUT
SYN_006278,DEVELOPMENT
SYN_006279,DEVELOPMENT
SYN_006280,DEVELOPMENT
SYN_006281,DEVELOPMENT
SYN_006282,DEVELOPMENT
SYN_006283,DEVELOPMENT
SYN_006284,DEVELOPMENT
SYN_006285,DEVELOPMENT
SYN_006286,DEVELOPMENT
SYN_006287,HOLDOUT
SYN_006288,DEVELOPMENT
SYN_006289,DEVELOPMENT
SYN_006290,DEVELOPMENT
SYN_006291,DEVELOPMENT
SYN_006292,HOLDOUT
SYN_006293,DEVELOPMENT
SYN_006294,HOLDOUT
SYN_006295,DEVELOPMENT
SYN_006296,DEVELOPMENT
SYN_006297,DEVELOPMENT
SYN_006298,DEVELOPMENT
SYN_006299,DEVELOPMENT
SYN_006300,DEVELOPMENT
SYN_006301,DEVELOPMENT
SYN_006302,DEVELOPMENT
SYN_006303,DEVELOPMENT
SYN_006304,DEVELOPMENT
SYN_006305,DEVELOPMENT
SYN_006306,DEVELOPMENT
SYN_006307,DEVELOPMENT
SYN_006308,DEVELOPMENT
SYN_006309,DEVELOPMENT
SYN_006310,HOLDOUT
SYN_006311,DEVELOPMENT
SYN_006312,DEVELOPMENT
SYN_006313,DEVELOPMENT
SYN_006314,DEVELOPMENT
SYN_006315,DEVELOPMENT
SYN_006316,DEVELOPMENT
SYN_006317,HOLDOUT
SYN_006318,DEVELOPMENT
SYN_006319,DEVELOPMENT
SYN_006320,DEVELOPMENT
SYN_006321,DEVELOPMENT
SYN_006322,DEVELOPMENT
SYN_006323,DEVELOPMENT
SYN_006324,DEVELOPMENT
SYN_006325,DEVELOPMENT
SYN_006326,DEVELOPMENT
SYN_006327,DEVELOPMENT
SYN_006328,DEVELOPMENT
SYN_006329,DEVELOPMENT
SYN_006330,DEVELOPMENT
SYN_006331,DEVELOPMENT
SYN_006332,DEVELOPMENT
SYN_006333,DEVELOPMENT
SYN_006334,HOLDOUT
SYN_006335,DEVELOPMENT
SYN_006336,DEVELOPMENT
SYN_006337,DEVELOPMENT
SYN_006338,DEVELOPMENT
SYN_006339,DEVELOPMENT
SYN_006340,DEVELOPMENT
SYN_006341,DEVELOPMENT
SYN_006342,DEVELOPMENT
SYN_006343,DEVELOPMENT
SYN_006344,HOLDOUT
SYN_006345,DEVELOPMENT
SYN_006346,DEVELOPMENT
SYN_006347,HOLDOUT
SYN_006348,DEVELOPMENT
SYN_006349,DEVELOPMENT
SYN_006350,DEVELOPMENT
SYN_006351,DEVELOPMENT
SYN_006352,HOLDOUT
SYN_006353,DEVELOPMENT
SYN_006354,DEVELOPMENT
SYN_006355,DEVELOPMENT
SYN_006356,DEVELOPMENT
SYN_006357,DEVELOPMENT
SYN_006358,DEVELOPMENT
SYN_006359,DEVELOPMENT
SYN_006360,DEVELOPMENT
SYN_006361,DEVELOPMENT
SYN_006362,DEVELOPMENT
SYN_006363,DEVELOPMENT
SYN_006364,DEVELOPMENT
SYN_006365,DEVELOPMENT
SYN_006366,DEVELOPMENT
SYN_006367,DEVELOPMENT
SYN_006368,DEVELOPMENT
SYN_006369,DEVELOPMENT
SYN_006370,DEVELOPMENT
SYN_006371,DEVELOPMENT
SYN_006372,DEVELOPMENT
SYN_006373,DEVELOPMENT
SYN_006374,DEVELOPMENT
SYN_006375,DEVELOPMENT
SYN_006376,DEVELOPMENT
SYN_006377,DEVELOPMENT
SYN_006378,DEVELOPMENT
SYN_006379,DEVELOPMENT
SYN_006380,DEVELOPMENT
SYN_006381,HOLDOUT
SYN_006382,HOLDOUT
SYN_006383,DEVELOPMENT
SYN_006384,DEVELOPMENT
SYN_006385,HOLDOUT
SYN_006386,DEVELOPMENT
SYN_006387,DEVELOPMENT
SYN_006388,DEVELOPMENT
SYN_006389,DEVELOPMENT
SYN_006390,DEVELOPMENT
SYN_006391,DEVELOPMENT
SYN_006392,DEVELOPMENT
SYN_006393,DEVELOPMENT
SYN_006394,DEVELOPMENT
SYN_006395,DEVELOPMENT
SYN_006396,HOLDOUT
SYN_006397,DEVELOPMENT
SYN_006398,DEVELOPMENT
SYN_006399,DEVELOPMENT
SYN_006400,DEVELOPMENT
SYN_006401,DEVELOPMENT
SYN_006402,DEVELOPMENT
SYN_006403,DEVELOPMENT
SYN_006404,HOLDOUT
SYN_006405,DEVELOPMENT
SYN_006406,DEVELOPMENT
SYN_006407,DEVELOPMENT
SYN_006408,HOLDOUT
SYN_006409,DEVELOPMENT
SYN_006410,DEVELOPMENT
SYN_006411,DEVELOPMENT
SYN_006412,DEVELOPMENT
SYN_006413,DEVELOPMENT
SYN_006414,DEVELOPMENT
SYN_006415,DEVELOPMENT
SYN_006416,DEVELOPMENT
SYN_006417,HOLDOUT
SYN_006418,HOLDOUT
SYN_006419,DEVELOPMENT
SYN_006420,DEVELOPMENT
SYN_006421,DEVELOPMENT
SYN_006422,DEVELOPMENT
SYN_006423,HOLDOUT
SYN_006424,HOLDOUT
SYN_006425,DEVELOPMENT
SYN_006426,DEVELOPMENT
SYN_006427,DEVELOPMENT
SYN_006428,HOLDOUT
SYN_006429,DEVELOPMENT
SYN_006430,DEVELOPMENT
SYN_006431,DEVELOPMENT
SYN_006432,DEVELOPMENT
SYN_006433,DEVELOPMENT
SYN_006434,DEVELOPMENT
SYN_006435,HOLDOUT
SYN_006436,DEVELOPMENT
SYN_006437,DEVELOPMENT
SYN_006438,DEVELOPMENT
SYN_006439,DEVELOPMENT
SYN_006440,DEVELOPMENT
SYN_006441,DEVELOPMENT
SYN_006442,DEVELOPMENT
SYN_006443,HOLDOUT
SYN_006444,HOLDOUT
SYN_006445,HOLDOUT
SYN_006446,HOLDOUT
SYN_006447,HOLDOUT
SYN_006448,DEVELOPMENT
SYN_006449,DEVELOPMENT
SYN_006450,DEVELOPMENT
SYN_006451,DEVELOPMENT
SYN_006452,HOLDOUT
SYN_006453,DEVELOPMENT
SYN_006454,DEVELOPMENT
SYN_006455,DEVELOPMENT
SYN_006456,DEVELOPMENT
SYN_006457,DEVELOPMENT
SYN_006458,DEVELOPMENT
SYN_006459,DEVELOPMENT
SYN_006460,DEVELOPMENT
SYN_006461,DEVELOPMENT
SYN_006462,HOLDOUT
SYN_006463,DEVELOPMENT
SYN_006464,HOLDOUT
SYN_006465,DEVELOPMENT
SYN_006466,DEVELOPMENT
SYN_006467,DEVELOPMENT
SYN_006468,DEVELOPMENT
SYN_006469,HOLDOUT
SYN_006470,DEVELOPMENT
SYN_006471,HOLDOUT
SYN_006472,HOLDOUT
SYN_006473,HOLDOUT
SYN_006474,DEVELOPMENT
SYN_006475,DEVELOPMENT
SYN_006476,DEVELOPMENT
SYN_006477,HOLDOUT
SYN_006478,DEVELOPMENT
SYN_006479,DEVELOPMENT
SYN_006480,HOLDOUT
SYN_006481,DEVELOPMENT
SYN_006482,DEVELOPMENT
SYN_006483,HOLDOUT
SYN_006484,HOLDOUT
SYN_006485,DEVELOPMENT
SYN_006486,DEVELOPMENT
SYN_006487,HOLDOUT
SYN_006488,DEVELOPMENT
SYN_006489,HOLDOUT
SYN_006490,DEVELOPMENT
SYN_006491,DEVELOPMENT
SYN_006492,DEVELOPMENT
SYN_006493,DEVELOPMENT
SYN_006494,DEVELOPMENT
SYN_006495,DEVELOPMENT
SYN_006496,DEVELOPMENT
SYN_006497,HOLDOUT
SYN_006498,DEVELOPMENT
SYN_006499,DEVELOPMENT
SYN_006500,DEVELOPMENT
SYN_006501,DEVELOPMENT
SYN_006502,HOLDOUT
SYN_006503,DEVELOPMENT
SYN_006504,HOLDOUT
SYN_006505,DEVELOPMENT
SYN_006506,DEVELOPMENT
SYN_006507,DEVELOPMENT
SYN_006508,DEVELOPMENT
SYN_006509,HOLDOUT
SYN_006510,HOLDOUT
SYN_006511,HOLDOUT
SYN_006512,DEVELOPMENT
SYN_006513,HOLDOUT
SYN_006514,DEVELOPMENT
SYN_006515,DEVELOPMENT
SYN_006516,DEVELOPMENT
SYN_006517,DEVELOPMENT
SYN_006518,DEVELOPMENT
SYN_006519,DEVELOPMENT
SYN_006520,HOLDOUT
SYN_006521,DEVELOPMENT
SYN_006522,HOLDOUT
SYN_006523,DEVELOPMENT
SYN_006524,DEVELOPMENT
SYN_006525,HOLDOUT
SYN_006526,HOLDOUT
SYN_006527,DEVELOPMENT
SYN_006528,DEVELOPMENT
SYN_006529,DEVELOPMENT
SYN_006530,DEVELOPMENT
SYN_006531,DEVELOPMENT
SYN_006532,HOLDOUT
SYN_006533,HOLDOUT
SYN_006534,DEVELOPMENT
SYN_006535,DEVELOPMENT
SYN_006536,DEVELOPMENT
SYN_006537,DEVELOPMENT
SYN_006538,HOLDOUT
SYN_006539,HOLDOUT
SYN_006540,DEVELOPMENT
SYN_006541,DEVELOPMENT
SYN_006542,HOLDOUT
SYN_006543,DEVELOPMENT
SYN_006544,DEVELOPMENT
SYN_006545,DEVELOPMENT
SYN_006546,DEVELOPMENT
SYN_006547,DEVELOPMENT
SYN_006548,DEVELOPMENT
SYN_006549,DEVELOPMENT
SYN_006550,DEVELOPMENT
SYN_006551,DEVELOPMENT
SYN_006552,DEVELOPMENT
SYN_006553,DEVELOPMENT
SYN_006554,DEVELOPMENT
SYN_006555,DEVELOPMENT
SYN_006556,DEVELOPMENT
SYN_006557,DEVELOPMENT
SYN_006558,DEVELOPMENT
SYN_006559,HOLDOUT
SYN_006560,DEVELOPMENT
SYN_006561,DEVELOPMENT
SYN_006562,DEVELOPMENT
SYN_006563,HOLDOUT
SYN_006564,DEVELOPMENT
SYN_006565,DEVELOPMENT
SYN_006566,DEVELOPMENT
SYN_006567,DEVELOPMENT
SYN_006568,DEVELOPMENT
SYN_006569,DEVELOPMENT
SYN_006570,HOLDOUT
SYN_006571,DEVELOPMENT
SYN_006572,DEVELOPMENT
SYN_006573,DEVELOPMENT
SYN_006574,DEVELOPMENT
SYN_006575,HOLDOUT
SYN_006576,DEVELOPMENT
SYN_006577,DEVELOPMENT
SYN_006578,HOLDOUT
SYN_006579,DEVELOPMENT
SYN_006580,DEVELOPMENT
SYN_006581,DEVELOPMENT
SYN_006582,HOLDOUT
SYN_006583,DEVELOPMENT
SYN_006584,HOLDOUT
